"","datetime","transaction_type","keterangan","merchant_type","status","count"
"2185",2024-05-30,"0002","Saving Accounts Inquiry","igate6017","00",84094
"2186",2024-05-30,"0003","Deposit Accounts Inquiry","igate6017","00",291
"2187",2024-05-30,"0004","Loan Accounts Inquiry","igate6017","00",739
"2188",2024-05-30,"0005","Account Statement Inquiry","igate6017","00",4635
"2189",2024-05-30,"0006","Transfer Overbook Inquiry","igate6017","00",2823
"2190",2024-05-30,"0007","Transfer Overbook Posting","igate6014","00",325
"2191",2024-05-30,"0007","Transfer Overbook Posting","igate6017","00",2130
"2192",2024-05-30,"0008","Transfer SKN Posting","igate6017","00",33
"2193",2024-05-30,"0009","Transfer RTGS Posting","igate6014","00",1
"2194",2024-05-30,"0009","Transfer RTGS Posting","igate6017","00",10
"2195",2024-05-30,"0010","Telco Purchase","igate6017","00",552
"2196",2024-05-30,"0011","PLN Purchase Inquiry","igate6017","00",283
"2197",2024-05-30,"0012","PLN Purchase Posting","igate6017","00",233
"2198",2024-05-30,"0013","PLN Payment Inquiry","igate6017","00",59
"2199",2024-05-30,"0014","PLN Payment Posting","igate6017","00",26
"2200",2024-05-30,"0017","Telco Postpaid Inquiry","igate6017","00",63
"2201",2024-05-30,"0018","Telco Postpaid Posting","igate6017","00",29
"2202",2024-05-30,"0019","Telkom Payment Inquiry","igate6017","00",2
"2203",2024-05-30,"0020","Telkom Payment Posting","igate6017","00",1
"2204",2024-05-30,"0029","Payment VA Inquiry","igate6017","00",17
"2205",2024-05-30,"0030","Payment VA Posting","igate6017","00",8
"2206",2024-05-30,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",38
"2207",2024-05-30,"0040","Transfer to Other Bank Inquiry","igate6014","00",95
"2208",2024-05-30,"0040","Transfer to Other Bank Inquiry","igate6017","00",5780
"2209",2024-05-30,"0041","Transfer to Other Bank Posting","igate6014","00",88
"2210",2024-05-30,"0041","Transfer to Other Bank Posting","igate6017","00",3526
"2212",2024-05-30,"0115","Rate Exchange (Info Kurs)","igate6017","00",59
"2213",2024-05-30,"0116","Mini Statement","igate6017","00",7178
"2216",2024-05-30,"1012","Inquiry Topup DANA","igate6014","00",14491
"2217",2024-05-30,"1013","Posting Topup DANA","igate6014","00",1188
"2218",2024-05-30,"1027","Duplicate Check Compliance","igate6017","00",19
"2219",2024-05-30,"1028","Create Compliance","igate6017","00",18
"2220",2024-05-30,"1029","Create CIF","igate6017","00",18
"2221",2024-05-30,"1030","Create Account","igate6017","00",19
"2222",2024-05-30,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",4
"2223",2024-05-30,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",27
"2224",2024-05-30,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",1
"2225",2024-05-30,"1139","Sepulsa Paket Data","igate6017","00",82
"2226",2024-05-30,"1141","Rintis TopUp Ovo Inq","igate6017","00",653
"2227",2024-05-30,"1142","Rintis TopUp Ovo Post","igate6017","00",293
"2228",2024-05-30,"1143","Rintis TopUp Gopay Inq","igate6017","00",1005
"2229",2024-05-30,"1144","Rintis TopUp Gopay Post","igate6017","00",425
"2230",2024-05-30,"1147","Rintis TopUp LinkAja Inq","igate6017","00",33
"2231",2024-05-30,"1148","Rintis TopUp LinkAja Post","igate6017","00",15
"2232",2024-05-30,"1151","XL Postpaid Inquiry","igate6017","00",14
"2233",2024-05-30,"1152","XL Postpaid Posting","igate6017","00",7
"2234",2024-05-30,"1155","Sepulsa Check Status","igate6017","00",3
"2235",2024-05-30,"1156","Sepulsa PDAM Inquiry","igate6017","00",7
"2236",2024-05-30,"1157","Sepulsa PDAM Posting","igate6017","00",6
"2237",2024-05-30,"A001","Register ARO","igate6017","00",558
"2238",2024-05-30,"A002","Upgrade Akun ARO","igate6017","00",16
"2239",2024-05-30,"A004","Inquiry Balance Simple Account","igate6017","00",55926
"2240",2024-05-30,"A006","Topup E-Money","igate6017","00",246
"2241",2024-05-30,"A012","Account Statement Inquiry","igate6017","00",25
"2242",2024-05-30,"A013","Inquiry CIF ARO","igate6017","00",93
"2243",2024-05-30,"A014","Mini Statement ARO","igate6017","00",59
"2244",2024-05-30,"A016","Posting Transfer Emoney","igate6017","00",3
"2245",2024-05-30,"BEM0","Update Flag BEM","igate6017","00",35
"2256",2024-05-30,"ECI0","ECI Authentication","igate6017","00",180
"2257",2024-05-30,"MPN0","MPN Inquiry","igate6014","00",5
"2258",2024-05-30,"MPN1","MPN Payment and Check Status","igate6014","00",1
"2259",2024-05-30,"MPN1","MPN Payment and Check Status","igate6017","00",1
"2260",2024-05-30,"PR01","Debet Rekening Payroll","igate6017","00",1
"2261",2024-05-30,"PR03","Reversal Payroll","igate6017","00",1
"2262",2024-05-30,"QR00","QRIS Inquiry MPAN","igate6017","00",3447
"2263",2024-05-30,"QR01","QRIS Posting Payment","igate6017","00",3020
"2264",2024-05-31,"0000","CIF Inquiry","igate6017","00",1605
"2265",2024-05-31,"0001","Balance Inquiry","igate6017","00",6226
"2266",2024-05-31,"0002","Saving Accounts Inquiry","igate6017","00",111849
"2267",2024-05-31,"0003","Deposit Accounts Inquiry","igate6017","00",317
"2268",2024-05-31,"0004","Loan Accounts Inquiry","igate6017","00",738
"2269",2024-05-31,"0005","Account Statement Inquiry","igate6017","00",5805
"2270",2024-05-31,"0006","Transfer Overbook Inquiry","igate6017","00",3434
"2271",2024-05-31,"0007","Transfer Overbook Posting","igate6014","00",359
"2272",2024-05-31,"0007","Transfer Overbook Posting","igate6017","00",2515
"2273",2024-05-31,"0008","Transfer SKN Posting","igate6014","00",6
"2274",2024-05-31,"0008","Transfer SKN Posting","igate6017","00",22
"2275",2024-05-31,"0009","Transfer RTGS Posting","igate6014","00",1
"2276",2024-05-31,"0009","Transfer RTGS Posting","igate6017","00",4
"2277",2024-05-31,"0010","Telco Purchase","igate6017","00",630
"2278",2024-05-31,"0011","PLN Purchase Inquiry","igate6017","00",364
"2279",2024-05-31,"0012","PLN Purchase Posting","igate6017","00",314
"2280",2024-05-31,"0013","PLN Payment Inquiry","igate6017","00",41
"2281",2024-05-31,"0014","PLN Payment Posting","igate6017","00",20
"2282",2024-05-31,"0017","Telco Postpaid Inquiry","igate6017","00",30
"2283",2024-05-31,"0018","Telco Postpaid Posting","igate6017","00",14
"2284",2024-05-31,"0019","Telkom Payment Inquiry","igate6017","00",2
"2285",2024-05-31,"0020","Telkom Payment Posting","igate6017","00",1
"2286",2024-05-31,"0023","TV Payment Inquiry","igate6017","00",2
"2287",2024-05-31,"0024","TV Payment Posting","igate6017","00",1
"2288",2024-05-31,"0029","Payment VA Inquiry","igate6017","00",29
"2289",2024-05-31,"0030","Payment VA Posting","igate6017","00",10
"2290",2024-05-31,"0031","Telkomsel Paket Data (Telesindo)","igate6017","00",44
"2291",2024-05-31,"0040","Transfer to Other Bank Inquiry","igate6014","00",75
"2292",2024-05-31,"0040","Transfer to Other Bank Inquiry","igate6017","00",9896
"2293",2024-05-31,"0041","Transfer to Other Bank Posting","igate6014","00",66
"2294",2024-05-31,"0041","Transfer to Other Bank Posting","igate6017","00",5480
"2296",2024-05-31,"0115","Rate Exchange (Info Kurs)","igate6017","00",74
"2297",2024-05-31,"0116","Mini Statement","igate6017","00",8807
"2300",2024-05-31,"1012","Inquiry Topup DANA","igate6014","00",17652
"2301",2024-05-31,"1013","Posting Topup DANA","igate6014","00",2140
"2302",2024-05-31,"1014","Inquiry Pembayaran Kartu Kredit","igate6014","00",1
"2303",2024-05-31,"1015","Posting Pembayaran Kartu Kredit","igate6014","00",1
"2304",2024-05-31,"1027","Duplicate Check Compliance","igate6017","00",23
"2305",2024-05-31,"1028","Create Compliance","igate6017","00",23
"2306",2024-05-31,"1029","Create CIF","igate6017","00",23
"2307",2024-05-31,"1030","Create Account","igate6017","00",23
"2308",2024-05-31,"1130","KAI Purchase K0 Inquiry Train","igate6017","00",6
"2309",2024-05-31,"1131","KAI Purchase K1 Inquiry Available Seat","igate6017","00",55
"2310",2024-05-31,"1132","KAI Purchase K2 Inquiry Fare","igate6017","00",5
"2311",2024-05-31,"1139","Sepulsa Paket Data","igate6017","00",125
"2312",2024-05-31,"1141","Rintis TopUp Ovo Inq","igate6017","00",1088
"2313",2024-05-31,"1142","Rintis TopUp Ovo Post","igate6017","00",487
"2314",2024-05-31,"1143","Rintis TopUp Gopay Inq","igate6017","00",1257
"2315",2024-05-31,"1144","Rintis TopUp Gopay Post","igate6017","00",512
"2316",2024-05-31,"1147","Rintis TopUp LinkAja Inq","igate6017","00",50
"2317",2024-05-31,"1148","Rintis TopUp LinkAja Post","igate6017","00",22
"2318",2024-05-31,"1151","XL Postpaid Inquiry","igate6017","00",6
"2319",2024-05-31,"1152","XL Postpaid Posting","igate6017","00",2
"2320",2024-05-31,"1155","Sepulsa Check Status","igate6017","00",3
"2321",2024-05-31,"1156","Sepulsa PDAM Inquiry","igate6017","00",6
"2322",2024-05-31,"1157","Sepulsa PDAM Posting","igate6017","00",3
"2323",2024-05-31,"A001","Register ARO","igate6017","00",507
"2324",2024-05-31,"A002","Upgrade Akun ARO","igate6017","00",10
"2325",2024-05-31,"A004","Inquiry Balance Simple Account","igate6017","00",64780
"2326",2024-05-31,"A006","Topup E-Money","igate6017","00",279
"2327",2024-05-31,"A012","Account Statement Inquiry","igate6017","00",23
"2328",2024-05-31,"A013","Inquiry CIF ARO","igate6017","00",67
"2329",2024-05-31,"A014","Mini Statement ARO","igate6017","00",62
"2330",2024-05-31,"A016","Posting Transfer Emoney","igate6017","00",3
"2331",2024-05-31,"BEM0","Update Flag BEM","igate6017","00",37
"2340",2024-05-31,"ECI0","ECI Authentication","igate6017","00",317
"2341",2024-05-31,"MPN0","MPN Inquiry","igate6017","00",1
"2342",2024-05-31,"MPN1","MPN Payment and Check Status","igate6017","00",2
"2343",2024-05-31,"PR01","Debet Rekening Payroll","igate6017","00",4
"2344",2024-05-31,"PR03","Reversal Payroll","igate6017","00",4
"2345",2024-05-31,"QR00","QRIS Inquiry MPAN","igate6017","00",4003
"2346",2024-05-31,"QR01","QRIS Posting Payment","igate6017","00",3580
